,landmark
46430,78299
46431,162357
46432,38883
46433,76849
46434,138235
46435,11956
46436,16077
46437,122733
46438,195028
46439,191096
46440,59079
46441,189013
46442,145998
46443,57432
46444,109830
46445,1836
46446,129585
46447,109852
46448,16530
46449,37300
46450,167400
46451,43901
46452,103474
46453,75958
46454,194931
46455,118811
46456,108514
46457,29549
46458,78859
46459,152377
46460,79027
46461,29497
46462,45297
46463,196329
46464,156845
46465,195662
46466,199629
46467,22783
46468,119210
46469,53972
46470,188972
46471,78208
46472,169625
46473,51444
46474,50264
46475,118125
46476,143534
46477,53381
46478,168946
46479,27864
46480,57929
46481,181674
46482,65045
46483,159583
46484,109390
46485,169441
46486,98838
46487,53326
46488,197968
46489,313
46490,176655
46491,63389
46492,149510
46493,120596
46494,149042
46495,80686
46496,202582
46497,138350
46498,171040
46499,96731
46500,162027
46501,156255
46502,65777
46503,173010
46504,118037
46505,31836
46506,33044
46507,30674
46508,109860
46509,137976
46510,35188
46511,80979
46512,70483
46513,105980
46514,36069
46515,4031
46516,201785
46517,146434
46518,162375
46519,90417
46520,192941
46521,55489
46522,85396
46523,80171
46524,160628
46525,55035
46526,116470
46527,78041
46528,12240
46529,173407
46530,133773
46531,68988
46532,77911
46533,196974
46534,157961
46535,29561
46536,74091
46537,123613
46538,102324
46539,197155
46540,131689
46541,195897
46542,132870
46543,69763
46544,165728
46545,79510
46546,36131
46547,182849
46548,47226
46549,160209
46550,173454
46551,161383
46552,125087
46553,38916
46554,151101
46555,9237
46556,107857
46557,183325
46558,89290
46559,185116
46560,128393
46561,183407
46562,180403
46563,40880
46564,177209
46565,152235
46566,68679
46567,9793
46568,29995
46569,115326
46570,146806
46571,37095
46572,125233
46573,74844
46574,103392
46575,124448
46576,141350
46577,81444
46578,171698
46579,84212
46580,32685
46581,180087
46582,134176
46583,4376
46584,113716
46585,72675
46586,32456
46587,92808
46588,106476
46589,45304
46590,78306
46591,64876
46592,175058
46593,108833
46594,103238
46595,159220
46596,73917
46597,33251
46598,95696
46599,61023
46600,183043
46601,22788
46602,96832
46603,133715
46604,139357
46605,49499
46606,193372
46607,167857
46608,169503
46609,186399
46610,95220
46611,189165
46612,169078
46613,11168
46614,173651
46615,23598
46616,90521
46617,53415
46618,200170
46619,34116
46620,126985
46621,50063
46622,51682
46623,34074
46624,50296
46625,151086
46626,175556
46627,147368
46628,197614
46629,107301
46630,77473
46631,66211
46632,31967
46633,133480
46634,86638
46635,148183
46636,27268
46637,200821
46638,96452
46639,23093
46640,88100
46641,156677
46642,188648
46643,156613
46644,69564
46645,171227
46646,51443
46647,75629
46648,55062
46649,17489
46650,155988
46651,192313
46652,57729
46653,32107
46654,53358
46655,114550
46656,31493
46657,142395
46658,180664
46659,137153
46660,28295
46661,129811
46662,43598
46663,185907
46664,81824
46665,111004
46666,162491
46667,7208
46668,168679
46669,87
46670,132118
46671,104256
46672,5890
46673,31529
46674,196986
46675,85039
46676,2806
46677,195121
46678,95100
46679,200396
46680,91704
46681,46118
46682,144539
46683,64474
46684,10192
46685,162855
46686,138561
46687,138578
46688,44176
46689,29893
46690,187696
46691,199216
46692,15271
46693,166228
46694,102956
46695,99537
46696,101607
46697,127647
46698,29861
46699,96200
46700,186029
46701,12657
46702,9914
46703,80580
46704,101759
46705,153827
46706,101659
46707,55085
46708,11724
46709,110713
46710,46260
46711,120411
46712,120231
46713,140139
46714,4446
46715,54788
46716,158078
46717,4104
46718,90310
46719,108653
46720,147507
46721,134011
46722,72986
46723,17722
46724,128583
46725,10408
46726,105502
46727,43727
46728,27884
46729,170168
46730,88173
46731,115329
46732,124218
46733,150761
46734,76602
46735,156836
46736,128284
46737,25445
46738,109747
46739,175781
46740,133746
46741,49540
46742,194372
46743,48544
46744,112067
46745,184009
46746,136017
46747,136100
46748,37726
46749,172717
46750,152277
46751,140744
46752,3693
46753,120233
46754,190422
46755,9998
46756,131109
46757,13758
46758,156469
46759,133497
46760,48741
46761,78087
46762,170738
46763,172108
46764,104527
46765,188212
46766,151235
46767,167833
46768,52149
46769,70380
46770,91259
46771,195601
46772,164484
46773,128541
46774,130822
46775,72393
46776,5866
46777,1200
46778,138549
46779,121009
46780,8055
46781,134410
46782,159254
46783,64835
46784,128303
46785,138925
46786,162502
46787,192406
46788,145649
46789,55450
46790,6202
46791,141699
46792,91193
46793,72649
46794,153402
46795,109841
46796,72418
46797,188601
46798,173959
46799,39104
46800,143002
46801,11846
46802,56180
46803,85752
46804,138766
46805,118700
46806,38637
46807,26086
46808,30566
46809,143600
46810,45089
46811,167575
46812,42995
46813,188890
46814,32350
46815,157269
46816,163545
46817,139196
46818,108885
46819,97747
46820,70158
46821,191429
46822,11414
46823,107119
46824,197834
46825,87302
46826,49990
46827,63476
46828,49796
46829,21129
46830,181560
46831,10716
46832,144904
46833,101113
46834,130471
46835,102773
46836,71119
46837,163868
46838,108541
46839,197386
46840,45773
46841,124473
46842,17291
46843,47895
46844,96441
46845,37395
46846,184393
46847,8977
46848,72539
46849,75401
46850,105677
46851,33057
46852,49346
46853,187673
46854,194979
46855,83096
46856,165219
46857,85528
46858,173910
46859,30422
46860,132495
46861,130472
46862,166188
46863,105508
46864,2378
46865,62624
46866,160767
46867,99006
46868,140406
46869,24648
46870,170397
46871,27861
46872,87520
46873,164402
46874,150154
46875,28169
46876,77930
46877,134476
46878,37473
46879,162758
46880,82273
46881,80679
46882,32230
46883,70036
46884,54784
46885,52157
46886,11581
46887,51003
46888,41268
46889,3332
46890,120819
46891,60949
46892,190010
46893,6942
46894,7298
46895,25552
46896,170419
46897,135425
46898,88932
46899,132786
46900,374
46901,122509
46902,182068
46903,2312
46904,185305
46905,79091
46906,97749
46907,21135
46908,137356
46909,23789
46910,87655
46911,93697
46912,151001
46913,73849
46914,174368
46915,162993
46916,174241
46917,137247
46918,133775
46919,99084
46920,40774
46921,69289
46922,188097
46923,139789
46924,83661
46925,545
46926,187221
46927,116339
46928,116877
46929,19725
46930,74486
46931,20788
46932,59379
46933,32596
46934,197159
46935,88952
46936,81621
46937,114410
46938,138874
46939,49818
46940,65814
46941,91855
46942,186740
46943,79003
46944,95442
46945,68478
46946,12001
46947,5220
46948,48792
46949,80124
46950,124565
46951,193207
46952,29764
46953,200120
46954,5189
46955,13139
46956,123489
46957,100194
46958,68454
46959,23198
46960,103270
46961,167488
46962,66337
46963,146228
46964,39171
46965,141488
46966,185991
46967,101981
46968,100615
46969,191187
46970,43592
46971,1798
46972,47623
46973,114305
46974,81387
46975,68844
46976,95970
46977,201623
46978,105845
46979,159296
46980,131474
46981,131966
46982,39486
46983,78234
46984,131293
46985,171273
46986,12935
46987,14864
46988,141083
46989,117148
46990,178218
46991,109310
46992,152008
46993,155320
46994,94433
46995,98908
46996,44055
46997,128624
46998,157825
46999,156098
47000,87048
47001,197038
47002,1164
47003,48066
47004,111756
47005,80693
47006,83438
47007,27917
47008,120350
47009,160972
47010,16093
47011,122511
47012,3294
47013,70542
47014,59239
47015,12735
47016,19023
47017,46421
47018,181439
47019,90837
47020,134624
47021,78953
47022,140467
47023,191991
47024,43285
47025,113632
47026,98637
47027,186018
47028,118226
47029,95619
47030,2439
47031,51105
47032,50678
47033,145058
47034,2835
47035,6600
47036,100557
47037,25278
47038,28290
47039,155441
47040,161340
47041,162064
47042,194924
47043,138825
47044,50142
47045,147144
47046,7944
47047,142310
47048,187616
47049,170424
47050,146561
47051,197162
47052,3813
47053,137660
47054,56744
47055,127846
47056,72556
47057,68678
47058,88422
47059,156878
47060,137036
47061,97990
47062,172256
47063,16624
47064,175022
47065,49528
47066,157144
47067,197153
47068,184012
47069,191645
47070,130249
47071,47573
47072,97420
47073,180698
47074,94022
47075,112847
47076,101168
47077,147580
47078,158402
47079,117248
47080,4564
47081,181753
47082,54358
47083,118677
47084,143253
47085,27239
47086,154657
47087,167096
47088,105729
47089,12397
47090,143693
47091,69490
47092,165581
47093,126378
47094,80904
47095,173321
47096,138332
47097,32997
47098,64452
47099,153999
47100,21058
47101,55345
47102,159106
47103,161477
47104,185953
47105,139191
47106,100300
47107,131615
47108,166769
47109,134995
47110,102282
47111,68895
47112,115228
47113,74403
47114,53307
47115,196628
47116,22518
47117,103588
47118,109142
47119,127927
47120,67768
47121,5721
47122,17262
47123,158873
47124,116415
47125,136663
47126,74237
47127,199872
47128,179477
47129,84551
47130,102272
47131,81996
47132,201750
47133,80852
47134,142903
47135,139854
47136,88210
47137,182391
47138,34489
47139,117212
47140,125669
47141,105965
47142,1309
47143,153423
47144,24687
47145,144593
47146,116727
47147,66600
47148,127848
47149,83996
47150,50043
47151,200682
47152,136518
47153,50306
47154,159865
47155,172760
47156,193298
47157,15029
47158,28556
47159,179353
47160,71844
47161,51540
47162,123720
47163,10702
47164,143848
47165,45149
47166,30056
47167,77947
47168,164837
47169,108470
47170,161988
47171,98581
47172,160578
47173,138665
47174,184602
47175,75268
47176,90321
47177,85045
47178,120549
47179,161236
47180,33342
47181,114589
47182,3839
47183,11812
47184,119231
47185,31334
47186,5660
47187,185069
47188,37346
47189,179622
47190,135704
47191,180865
47192,101380
47193,22550
47194,194123
47195,113731
47196,65285
47197,28012
47198,126185
47199,140414
47200,69809
47201,113165
47202,202226
47203,164745
47204,71930
47205,169261
47206,119276
47207,87102
47208,137573
47209,115254
47210,172353
47211,94572
47212,177135
47213,64708
47214,123763
47215,152218
47216,82920
47217,72495
47218,7567
47219,125625
47220,127379
47221,133418
47222,134038
47223,159376
47224,197665
47225,44399
47226,61428
47227,59719
47228,80755
47229,199443
47230,149078
47231,153434
47232,181761
47233,136665
47234,26996
47235,4603
47236,34294
47237,86417
47238,638
47239,142133
47240,194737
47241,75264
47242,47747
47243,131392
47244,15588
47245,119953
47246,80606
47247,145272
47248,176545
47249,63149
47250,84674
47251,109039
47252,195913
47253,144519
47254,28035
47255,113222
47256,26547
47257,29543
47258,165820
47259,156994
47260,47987
47261,68593
47262,32586
47263,89307
47264,104041
47265,16175
47266,18391
47267,111090
47268,131078
47269,97050
47270,179767
47271,140541
47272,117129
47273,20772
47274,107538
47275,29976
47276,193842
47277,4477
47278,59441
47279,124746
47280,53728
47281,119159
47282,170472
47283,178554
47284,38112
47285,163745
47286,39031
47287,116161
47288,24494
47289,160978
47290,41658
47291,54148
47292,174841
47293,110273
47294,107883
47295,53939
47296,14825
47297,151284
47298,151348
47299,105488
47300,44403
47301,63467
47302,159209
47303,44922
47304,101037
47305,34095
47306,175769
47307,170551
47308,125245
47309,23724
47310,20523
47311,97374
47312,201856
47313,168505
47314,172179
47315,173408
47316,39045
47317,53801
47318,178480
47319,16339
47320,132466
47321,100788
47322,145481
47323,61055
47324,201414
47325,12563
47326,38361
47327,9983
47328,187333
47329,45145
47330,37264
47331,155523
47332,141186
47333,162789
47334,12217
47335,683
47336,45388
47337,24917
47338,171274
47339,132038
47340,37963
47341,294
47342,155097
47343,13111
47344,174418
47345,35785
47346,25775
47347,106565
47348,191288
47349,26986
47350,126831
47351,201026
47352,70410
47353,60226
47354,84782
47355,3540
47356,20415
47357,179314
47358,103138
47359,28227
47360,6286
47361,176070
47362,144211
47363,49905
47364,173533
47365,11394
47366,4114
47367,190146
47368,142552
47369,179221
47370,38743
47371,166576
47372,93587
47373,86930
47374,185655
47375,2148
47376,179429
47377,185155
47378,198962
47379,72926
47380,75118
47381,54078
47382,25833
47383,158598
47384,32658
47385,101109
47386,45685
47387,36383
47388,143399
47389,154033
47390,43164
47391,109091
47392,27602
47393,180460
47394,165459
47395,59855
47396,9104
47397,163459
47398,89825
47399,202471
47400,20699
47401,103190
47402,124086
47403,135978
47404,77690
47405,61139
47406,156885
47407,82426
47408,68590
47409,169431
47410,165418
47411,100400
47412,45236
47413,15172
47414,177142
47415,105340
47416,15564
47417,26290
47418,21529
47419,151862
47420,131084
47421,200346
47422,2260
47423,184118
47424,85164
47425,141198
47426,135634
47427,111813
47428,171065
47429,39820
47430,7932
47431,23160
47432,48236
47433,174444
47434,5105
47435,104186
47436,56575
47437,45890
47438,102794
47439,32762
47440,182611
47441,99700
47442,25637
47443,93665
47444,171721
47445,73177
47446,23838
47447,57557
47448,40633
47449,40349
47450,186529
47451,152468
47452,54073
47453,152967
47454,161572
47455,161612
47456,182007
47457,93170
47458,161059
47459,158746
47460,155000
47461,168726
47462,119203
47463,68141
47464,72750
47465,103759
47466,77594
47467,75186
47468,10784
47469,134878
47470,80375
47471,24280
47472,70839
47473,23251
47474,11164
47475,85014
47476,135618
47477,166607
47478,40524
47479,87688
47480,4198
47481,66276
47482,166044
47483,25128
47484,83140
47485,33268
47486,14051
47487,98550
47488,150956
47489,74776
47490,186226
47491,189660
47492,47479
47493,16790
47494,141707
47495,156654
47496,2541
47497,155989
47498,190350
47499,54839
47500,24
47501,27507
47502,26054
47503,36741
47504,24382
47505,112328
47506,100125
47507,131915
47508,38467
47509,590
47510,39764
47511,166515
47512,115061
47513,113773
47514,23957
47515,153119
47516,79784
47517,11504
47518,51053
47519,44838
47520,174497
47521,28731
47522,84354
47523,92088
47524,163472
47525,119916
47526,71761
47527,186209
47528,186684
47529,18273
47530,109506
47531,2952
47532,32880
47533,167682
47534,96042
47535,148142
47536,85909
47537,117595
47538,151188
47539,8130
47540,37157
47541,48113
47542,67867
47543,118637
47544,112850
47545,14723
47546,78009
47547,44264
47548,18359
47549,9598
47550,182887
47551,197789
47552,37461
47553,15003
47554,149612
47555,39872
47556,165627
47557,167572
47558,105581
47559,54827
47560,114461
47561,186276
47562,38530
47563,16011
47564,179761
47565,28421
47566,124933
47567,200728
47568,187931
47569,157057
47570,100463
47571,192302
47572,33025
47573,18037
47574,189262
47575,14243
47576,201954
47577,117799
47578,94570
47579,7007
47580,172710
47581,133006
47582,148648
47583,169617
47584,137255
47585,73361
47586,122832
47587,182074
47588,34972
47589,75174
47590,60298
47591,9771
47592,179415
47593,60919
47594,100440
47595,183669
47596,153948
47597,186947
47598,157530
47599,79277
47600,31335
47601,184074
47602,125357
47603,75959
47604,153046
47605,138384
47606,73546
47607,16744
47608,169117
47609,56189
47610,75135
47611,189696
47612,192257
47613,115183
47614,6310
47615,68857
47616,163834
47617,130866
47618,11842
47619,128433
47620,51120
47621,5884
47622,125212
47623,149846
47624,77974
47625,48470
47626,189005
47627,88689
47628,168495
47629,160676
47630,188335
47631,6887
47632,13305
47633,198561
47634,87341
47635,26249
47636,25761
47637,104771
47638,182230
47639,49476
47640,40908
47641,197746
47642,99085
47643,34524
47644,147746
47645,109275
47646,47657
47647,183105
47648,117626
47649,12013
47650,194097
47651,76008
47652,15464
47653,39295
47654,173446
47655,77418
47656,89609
47657,188853
47658,121555
47659,129017
47660,86915
47661,39098
47662,93287
47663,58375
47664,187749
47665,67220
47666,139507
47667,19851
47668,87105
47669,159083
47670,144171
47671,154779
47672,16747
47673,109410
47674,2164
47675,62078
47676,69538
47677,160412
47678,156153
47679,1036
47680,48758
47681,44558
47682,59891
47683,140243
47684,196218
47685,154135
47686,195914
47687,27212
47688,139805
47689,172020
47690,175936
47691,137974
47692,103478
47693,147360
47694,25774
47695,42428
47696,96058
47697,195551
47698,131014
47699,50113
47700,189219
47701,183213
47702,188227
47703,141618
47704,109399
47705,179327
47706,68328
47707,34227
47708,132039
47709,170868
